timestamp,container_id,name,cpu_perc,mem_usage,mem_perc,net_io,block_io,pids
20250621_000318,7dbd0776c6fb,dask-worker-1,6.77%,111.2MiB / 10GiB,1.09%,2.02GB / 5.2GB,0B / 0B,13
20250621_000318,72ce1ac59689,dask-scheduler,3.28%,114.6MiB / 4GiB,2.80%,12.9GB / 3.95GB,0B / 0B,16
20250621_000318,22466015deda,dask-notebook,0.00%,93.57MiB / 55.91GiB,0.16%,2.41kB / 126B,0B / 0B,14
20250621_000326,42c55abb1696,dask-worker-4,5.24%,3.106GiB / 10GiB,31.06%,10.3GB / 11.1GB,0B / 0B,32
20250621_000326,ce7f0b48274e,dask-worker-3,6.14%,119.8MiB / 10GiB,1.17%,4.24GB / 8.08GB,0B / 0B,13
20250621_000326,01cf5d2b270d,dask-worker-5,6.55%,2.773GiB / 10GiB,27.73%,2.22GB / 3.44GB,0B / 0B,31
20250621_000326,b716fcb2dffe,dask-worker-2,6.58%,282.5MiB / 10GiB,2.76%,2.98GB / 2.86GB,0B / 0B,17
20250621_000326,7dbd0776c6fb,dask-worker-1,6.08%,111.2MiB / 10GiB,1.09%,2.02GB / 5.2GB,0B / 0B,13
20250621_000326,72ce1ac59689,dask-scheduler,2.38%,114.5MiB / 4GiB,2.79%,12.9GB / 3.95GB,0B / 0B,16
20250621_000326,22466015deda,dask-notebook,0.00%,93.55MiB / 55.91GiB,0.16%,2.41kB / 126B,0B / 0B,14
20250621_000334,42c55abb1696,dask-worker-4,7.76%,3.106GiB / 10GiB,31.06%,10.3GB / 11.1GB,0B / 0B,32
20250621_000334,ce7f0b48274e,dask-worker-3,7.74%,119.8MiB / 10GiB,1.17%,4.24GB / 8.08GB,0B / 0B,13
20250621_000334,01cf5d2b270d,dask-worker-5,7.80%,2.773GiB / 10GiB,27.73%,2.22GB / 3.44GB,0B / 0B,31
20250621_000334,b716fcb2dffe,dask-worker-2,7.61%,282.5MiB / 10GiB,2.76%,2.98GB / 2.86GB,0B / 0B,17
20250621_000334,7dbd0776c6fb,dask-worker-1,7.55%,111.2MiB / 10GiB,1.09%,2.02GB / 5.2GB,0B / 0B,13
20250621_000334,72ce1ac59689,dask-scheduler,3.75%,114.5MiB / 4GiB,2.79%,12.9GB / 3.95GB,0B / 0B,16
20250621_000334,22466015deda,dask-notebook,0.00%,93.55MiB / 55.91GiB,0.16%,2.41kB / 126B,0B / 0B,14
20250621_000341,42c55abb1696,dask-worker-4,6.55%,3.106GiB / 10GiB,31.06%,10.3GB / 11.1GB,0B / 0B,32
20250621_000341,ce7f0b48274e,dask-worker-3,6.79%,119.9MiB / 10GiB,1.17%,4.24GB / 8.08GB,0B / 0B,13
20250621_000341,01cf5d2b270d,dask-worker-5,6.81%,2.773GiB / 10GiB,27.73%,2.22GB / 3.44GB,0B / 0B,31
20250621_000341,b716fcb2dffe,dask-worker-2,7.20%,282.4MiB / 10GiB,2.76%,2.98GB / 2.86GB,0B / 0B,17
20250621_000341,7dbd0776c6fb,dask-worker-1,6.69%,111.3MiB / 10GiB,1.09%,2.02GB / 5.2GB,0B / 0B,13
20250621_000341,72ce1ac59689,dask-scheduler,3.49%,114.6MiB / 4GiB,2.80%,12.9GB / 3.95GB,0B / 0B,16
20250621_000341,22466015deda,dask-notebook,0.00%,93.58MiB / 55.91GiB,0.16%,2.41kB / 126B,0B / 0B,14
20250621_000348,42c55abb1696,dask-worker-4,5.00%,3.106GiB / 10GiB,31.06%,10.3GB / 11.1GB,0B / 0B,32
20250621_000348,ce7f0b48274e,dask-worker-3,5.10%,119.8MiB / 10GiB,1.17%,4.24GB / 8.08GB,0B / 0B,13
20250621_000348,01cf5d2b270d,dask-worker-5,5.38%,2.773GiB / 10GiB,27.73%,2.22GB / 3.44GB,0B / 0B,31
20250621_000348,b716fcb2dffe,dask-worker-2,5.35%,282.5MiB / 10GiB,2.76%,2.98GB / 2.86GB,0B / 0B,17
20250621_000348,7dbd0776c6fb,dask-worker-1,5.06%,111.3MiB / 10GiB,1.09%,2.02GB / 5.2GB,0B / 0B,13
20250621_000348,72ce1ac59689,dask-scheduler,2.31%,114.6MiB / 4GiB,2.80%,12.9GB / 3.95GB,0B / 0B,16
20250621_000348,22466015deda,dask-notebook,0.00%,93.58MiB / 55.91GiB,0.16%,2.41kB / 126B,0B / 0B,14
20250621_000356,42c55abb1696,dask-worker-4,4.81%,3.106GiB / 10GiB,31.06%,10.3GB / 11.1GB,0B / 0B,32
20250621_000356,ce7f0b48274e,dask-worker-3,4.66%,119.6MiB / 10GiB,1.17%,4.24GB / 8.08GB,0B / 0B,13
20250621_000356,01cf5d2b270d,dask-worker-5,4.68%,2.773GiB / 10GiB,27.73%,2.22GB / 3.44GB,0B / 0B,31
20250621_000356,b716fcb2dffe,dask-worker-2,4.69%,282.6MiB / 10GiB,2.76%,2.98GB / 2.86GB,0B / 0B,17
20250621_000356,7dbd0776c6fb,dask-worker-1,4.65%,111.2MiB / 10GiB,1.09%,2.02GB / 5.2GB,0B / 0B,13
20250621_000356,72ce1ac59689,dask-scheduler,2.18%,114.6MiB / 4GiB,2.80%,12.9GB / 3.95GB,0B / 0B,16
20250621_000356,22466015deda,dask-notebook,0.00%,93.59MiB / 55.91GiB,0.16%,2.41kB / 126B,0B / 0B,14
20250621_000404,42c55abb1696,dask-worker-4,5.50%,3.106GiB / 10GiB,31.06%,10.3GB / 11.1GB,0B / 0B,32
20250621_000404,ce7f0b48274e,dask-worker-3,5.32%,119.7MiB / 10GiB,1.17%,4.24GB / 8.08GB,0B / 0B,13
20250621_000404,01cf5d2b270d,dask-worker-5,5.09%,2.773GiB / 10GiB,27.73%,2.22GB / 3.44GB,0B / 0B,31
20250621_000404,b716fcb2dffe,dask-worker-2,5.93%,282.7MiB / 10GiB,2.76%,2.98GB / 2.86GB,0B / 0B,17
20250621_000404,7dbd0776c6fb,dask-worker-1,5.70%,111.3MiB / 10GiB,1.09%,2.02GB / 5.2GB,0B / 0B,13
20250621_000404,72ce1ac59689,dask-scheduler,2.63%,114.5MiB / 4GiB,2.79%,12.9GB / 3.95GB,0B / 0B,16
20250621_000404,22466015deda,dask-notebook,0.00%,93.56MiB / 55.91GiB,0.16%,2.41kB / 126B,0B / 0B,14
20250621_000411,42c55abb1696,dask-worker-4,5.41%,3.106GiB / 10GiB,31.06%,10.3GB / 11.1GB,0B / 0B,32
20250621_000411,ce7f0b48274e,dask-worker-3,5.56%,119.9MiB / 10GiB,1.17%,4.24GB / 8.08GB,0B / 0B,13
20250621_000411,01cf5d2b270d,dask-worker-5,6.19%,2.773GiB / 10GiB,27.73%,2.22GB / 3.44GB,0B / 0B,31
20250621_000411,b716fcb2dffe,dask-worker-2,5.70%,282.6MiB / 10GiB,2.76%,2.98GB / 2.86GB,0B / 0B,17
20250621_000411,7dbd0776c6fb,dask-worker-1,5.53%,111.2MiB / 10GiB,1.09%,2.02GB / 5.2GB,0B / 0B,13
20250621_000411,72ce1ac59689,dask-scheduler,2.63%,114.5MiB / 4GiB,2.79%,12.9GB / 3.95GB,0B / 0B,16
20250621_000411,22466015deda,dask-notebook,0.00%,93.57MiB / 55.91GiB,0.16%,2.41kB / 126B,0B / 0B,14
20250621_000418,42c55abb1696,dask-worker-4,4.42%,3.106GiB / 10GiB,31.06%,10.3GB / 11.1GB,0B / 0B,32
20250621_000418,ce7f0b48274e,dask-worker-3,5.92%,119.6MiB / 10GiB,1.17%,4.24GB / 8.08GB,0B / 0B,13
20250621_000418,01cf5d2b270d,dask-worker-5,4.40%,2.773GiB / 10GiB,27.73%,2.22GB / 3.44GB,0B / 0B,31
20250621_000418,b716fcb2dffe,dask-worker-2,4.38%,282.7MiB / 10GiB,2.76%,2.98GB / 2.86GB,0B / 0B,17
20250621_000418,7dbd0776c6fb,dask-worker-1,4.38%,111.3MiB / 10GiB,1.09%,2.02GB / 5.2GB,0B / 0B,13
20250621_000418,72ce1ac59689,dask-scheduler,109.50%,220.2MiB / 4GiB,5.38%,12.9GB / 3.95GB,0B / 0B,29
20250621_000418,22466015deda,dask-notebook,0.00%,93.57MiB / 55.91GiB,0.16%,2.41kB / 126B,0B / 0B,14
20250621_000426,42c55abb1696,dask-worker-4,5.48%,3.106GiB / 10GiB,31.06%,10.3GB / 11.1GB,0B / 0B,32
20250621_000426,ce7f0b48274e,dask-worker-3,5.24%,119.8MiB / 10GiB,1.17%,4.24GB / 8.08GB,0B / 0B,13
20250621_000426,01cf5d2b270d,dask-worker-5,5.62%,2.773GiB / 10GiB,27.73%,2.22GB / 3.44GB,0B / 0B,31
20250621_000426,b716fcb2dffe,dask-worker-2,5.60%,282.7MiB / 10GiB,2.76%,2.98GB / 2.86GB,0B / 0B,17
20250621_000426,7dbd0776c6fb,dask-worker-1,5.37%,111.5MiB / 10GiB,1.09%,2.02GB / 5.2GB,0B / 0B,13
20250621_000426,72ce1ac59689,dask-scheduler,2.38%,114.6MiB / 4GiB,2.80%,12.9GB / 3.95GB,0B / 0B,16
20250621_000426,22466015deda,dask-notebook,0.00%,93.55MiB / 55.91GiB,0.16%,2.41kB / 126B,0B / 0B,14
20250621_000434,42c55abb1696,dask-worker-4,7.06%,3.106GiB / 10GiB,31.06%,10.3GB / 11.1GB,0B / 0B,32
20250621_000434,ce7f0b48274e,dask-worker-3,6.54%,119.8MiB / 10GiB,1.17%,4.24GB / 8.08GB,0B / 0B,13
20250621_000434,01cf5d2b270d,dask-worker-5,6.13%,2.773GiB / 10GiB,27.73%,2.22GB / 3.44GB,0B / 0B,31
20250621_000434,b716fcb2dffe,dask-worker-2,6.47%,282.7MiB / 10GiB,2.76%,2.98GB / 2.86GB,0B / 0B,17
20250621_000434,7dbd0776c6fb,dask-worker-1,6.58%,111.5MiB / 10GiB,1.09%,2.02GB / 5.2GB,0B / 0B,13
20250621_000434,72ce1ac59689,dask-scheduler,3.07%,114.5MiB / 4GiB,2.80%,12.9GB / 3.95GB,0B / 0B,16
20250621_000434,22466015deda,dask-notebook,0.00%,93.55MiB / 55.91GiB,0.16%,2.41kB / 126B,0B / 0B,14
20250621_000441,42c55abb1696,dask-worker-4,5.22%,3.106GiB / 10GiB,31.06%,10.3GB / 11.1GB,0B / 0B,32
20250621_000441,ce7f0b48274e,dask-worker-3,5.12%,120.1MiB / 10GiB,1.17%,4.24GB / 8.08GB,0B / 0B,13
20250621_000441,01cf5d2b270d,dask-worker-5,5.21%,2.774GiB / 10GiB,27.74%,2.22GB / 3.44GB,0B / 0B,31
20250621_000441,b716fcb2dffe,dask-worker-2,5.37%,282.6MiB / 10GiB,2.76%,2.98GB / 2.86GB,0B / 0B,17
20250621_000441,7dbd0776c6fb,dask-worker-1,5.19%,111.4MiB / 10GiB,1.09%,2.02GB / 5.2GB,0B / 0B,13
20250621_000441,72ce1ac59689,dask-scheduler,2.46%,114.6MiB / 4GiB,2.80%,12.9GB / 3.95GB,0B / 0B,16
20250621_000441,22466015deda,dask-notebook,0.00%,93.55MiB / 55.91GiB,0.16%,2.41kB / 126B,0B / 0B,14
20250621_000448,42c55abb1696,dask-worker-4,5.48%,3.106GiB / 10GiB,31.06%,10.3GB / 11.1GB,0B / 0B,32
20250621_000448,ce7f0b48274e,dask-worker-3,5.66%,119.8MiB / 10GiB,1.17%,4.24GB / 8.08GB,0B / 0B,13
20250621_000448,01cf5d2b270d,dask-worker-5,5.53%,2.773GiB / 10GiB,27.73%,2.22GB / 3.44GB,0B / 0B,31
20250621_000448,b716fcb2dffe,dask-worker-2,5.54%,282.7MiB / 10GiB,2.76%,2.98GB / 2.86GB,0B / 0B,17
20250621_000448,7dbd0776c6fb,dask-worker-1,5.53%,111.4MiB / 10GiB,1.09%,2.02GB / 5.2GB,0B / 0B,13
20250621_000448,72ce1ac59689,dask-scheduler,2.57%,114.5MiB / 4GiB,2.80%,12.9GB / 3.95GB,0B / 0B,16
20250621_000448,22466015deda,dask-notebook,0.00%,93.55MiB / 55.91GiB,0.16%,2.41kB / 126B,0B / 0B,14
20250621_000456,42c55abb1696,dask-worker-4,6.18%,3.106GiB / 10GiB,31.06%,10.3GB / 11.1GB,0B / 0B,32
20250621_000456,ce7f0b48274e,dask-worker-3,6.50%,120MiB / 10GiB,1.17%,4.24GB / 8.08GB,0B / 0B,13
20250621_000456,01cf5d2b270d,dask-worker-5,6.08%,2.773GiB / 10GiB,27.73%,2.22GB / 3.44GB,0B / 0B,31
20250621_000456,b716fcb2dffe,dask-worker-2,6.22%,282.8MiB / 10GiB,2.76%,2.98GB / 2.86GB,0B / 0B,17
20250621_000456,7dbd0776c6fb,dask-worker-1,6.39%,111.4MiB / 10GiB,1.09%,2.02GB / 5.2GB,0B / 0B,13
20250621_000456,72ce1ac59689,dask-scheduler,2.40%,114.6MiB / 4GiB,2.80%,12.9GB / 3.95GB,0B / 0B,16
20250621_000456,22466015deda,dask-notebook,0.00%,93.57MiB / 55.91GiB,0.16%,2.41kB / 126B,0B / 0B,14
20250621_000504,42c55abb1696,dask-worker-4,4.91%,3.106GiB / 10GiB,31.06%,10.3GB / 11.1GB,0B / 0B,32
20250621_000504,ce7f0b48274e,dask-worker-3,5.45%,119.9MiB / 10GiB,1.17%,4.24GB / 8.08GB,0B / 0B,13
20250621_000504,01cf5d2b270d,dask-worker-5,4.90%,2.773GiB / 10GiB,27.73%,2.22GB / 3.44GB,0B / 0B,31
20250621_000504,b716fcb2dffe,dask-worker-2,4.89%,282.9MiB / 10GiB,2.76%,2.98GB / 2.86GB,0B / 0B,17
20250621_000504,7dbd0776c6fb,dask-worker-1,4.77%,111.5MiB / 10GiB,1.09%,2.02GB / 5.2GB,0B / 0B,13
20250621_000504,72ce1ac59689,dask-scheduler,2.21%,114.7MiB / 4GiB,2.80%,12.9GB / 3.95GB,0B / 0B,16
20250621_000504,22466015deda,dask-notebook,0.00%,93.55MiB / 55.91GiB,0.16%,2.41kB / 126B,0B / 0B,14
20250621_000511,42c55abb1696,dask-worker-4,5.14%,3.106GiB / 10GiB,31.06%,10.3GB / 11.1GB,0B / 0B,32
20250621_000511,ce7f0b48274e,dask-worker-3,5.21%,119.9MiB / 10GiB,1.17%,4.24GB / 8.08GB,0B / 0B,13
20250621_000511,01cf5d2b270d,dask-worker-5,5.23%,2.773GiB / 10GiB,27.73%,2.22GB / 3.44GB,0B / 0B,31
20250621_000511,b716fcb2dffe,dask-worker-2,5.19%,282.6MiB / 10GiB,2.76%,2.98GB / 2.86GB,0B / 0B,17
20250621_000511,7dbd0776c6fb,dask-worker-1,5.06%,111.6MiB / 10GiB,1.09%,2.02GB / 5.2GB,0B / 0B,13
20250621_000511,72ce1ac59689,dask-scheduler,2.29%,114.5MiB / 4GiB,2.80%,12.9GB / 3.95GB,0B / 0B,16
20250621_000511,22466015deda,dask-notebook,0.00%,93.56MiB / 55.91GiB,0.16%,2.41kB / 126B,0B / 0B,14
20250621_000519,42c55abb1696,dask-worker-4,5.52%,3.106GiB / 10GiB,31.06%,10.3GB / 11.1GB,0B / 0B,32
20250621_000519,ce7f0b48274e,dask-worker-3,5.73%,119.9MiB / 10GiB,1.17%,4.24GB / 8.08GB,0B / 0B,13
20250621_000519,01cf5d2b270d,dask-worker-5,5.83%,2.773GiB / 10GiB,27.73%,2.22GB / 3.44GB,0B / 0B,31
20250621_000519,b716fcb2dffe,dask-worker-2,5.68%,282.8MiB / 10GiB,2.76%,2.98GB / 2.86GB,0B / 0B,17
20250621_000519,7dbd0776c6fb,dask-worker-1,5.58%,111.4MiB / 10GiB,1.09%,2.02GB / 5.2GB,0B / 0B,13
20250621_000519,72ce1ac59689,dask-scheduler,2.54%,114.7MiB / 4GiB,2.80%,12.9GB / 3.95GB,0B / 0B,16
20250621_000519,22466015deda,dask-notebook,0.00%,93.56MiB / 55.91GiB,0.16%,2.41kB / 126B,0B / 0B,14
20250621_000526,42c55abb1696,dask-worker-4,4.78%,3.106GiB / 10GiB,31.06%,10.3GB / 11.1GB,0B / 0B,32
20250621_000526,ce7f0b48274e,dask-worker-3,5.75%,119.8MiB / 10GiB,1.17%,4.24GB / 8.08GB,0B / 0B,13
20250621_000526,01cf5d2b270d,dask-worker-5,5.43%,2.773GiB / 10GiB,27.73%,2.22GB / 3.44GB,0B / 0B,31
20250621_000526,b716fcb2dffe,dask-worker-2,5.37%,282.9MiB / 10GiB,2.76%,2.98GB / 2.86GB,0B / 0B,17
20250621_000526,7dbd0776c6fb,dask-worker-1,4.58%,111.3MiB / 10GiB,1.09%,2.02GB / 5.2GB,0B / 0B,13
20250621_000526,72ce1ac59689,dask-scheduler,2.60%,114.6MiB / 4GiB,2.80%,12.9GB / 3.95GB,0B / 0B,16
20250621_000526,22466015deda,dask-notebook,0.00%,93.65MiB / 55.91GiB,0.16%,2.41kB / 126B,0B / 0B,14
20250621_000534,42c55abb1696,dask-worker-4,6.91%,3.106GiB / 10GiB,31.06%,10.3GB / 11.1GB,0B / 0B,32
20250621_000534,ce7f0b48274e,dask-worker-3,6.71%,120MiB / 10GiB,1.17%,4.24GB / 8.08GB,0B / 0B,13
20250621_000534,01cf5d2b270d,dask-worker-5,6.82%,2.773GiB / 10GiB,27.73%,2.22GB / 3.44GB,0B / 0B,31
20250621_000534,b716fcb2dffe,dask-worker-2,6.99%,282.8MiB / 10GiB,2.76%,2.98GB / 2.86GB,0B / 0B,17
20250621_000534,7dbd0776c6fb,dask-worker-1,6.81%,111.7MiB / 10GiB,1.09%,2.02GB / 5.2GB,0B / 0B,13
20250621_000534,72ce1ac59689,dask-scheduler,2.83%,114.5MiB / 4GiB,2.80%,12.9GB / 3.95GB,0B / 0B,16
20250621_000534,22466015deda,dask-notebook,0.00%,93.57MiB / 55.91GiB,0.16%,2.41kB / 126B,0B / 0B,14
20250621_000541,42c55abb1696,dask-worker-4,6.04%,3.106GiB / 10GiB,31.06%,10.3GB / 11.1GB,0B / 0B,32
20250621_000541,ce7f0b48274e,dask-worker-3,5.68%,120.2MiB / 10GiB,1.17%,4.24GB / 8.08GB,0B / 0B,13
20250621_000541,01cf5d2b270d,dask-worker-5,5.88%,2.774GiB / 10GiB,27.74%,2.22GB / 3.44GB,0B / 0B,31
20250621_000541,b716fcb2dffe,dask-worker-2,6.23%,283MiB / 10GiB,2.76%,2.98GB / 2.86GB,0B / 0B,17
20250621_000541,7dbd0776c6fb,dask-worker-1,5.77%,111.4MiB / 10GiB,1.09%,2.02GB / 5.2GB,0B / 0B,13
20250621_000541,72ce1ac59689,dask-scheduler,2.74%,114.5MiB / 4GiB,2.80%,12.9GB / 3.95GB,0B / 0B,16
20250621_000541,22466015deda,dask-notebook,0.00%,93.55MiB / 55.91GiB,0.16%,2.41kB / 126B,0B / 0B,14
20250621_000549,42c55abb1696,dask-worker-4,4.27%,3.106GiB / 10GiB,31.06%,10.3GB / 11.1GB,0B / 0B,32
20250621_000549,ce7f0b48274e,dask-worker-3,4.22%,120MiB / 10GiB,1.17%,4.24GB / 8.08GB,0B / 0B,13
20250621_000549,01cf5d2b270d,dask-worker-5,4.57%,2.774GiB / 10GiB,27.74%,2.22GB / 3.44GB,0B / 0B,31
20250621_000549,b716fcb2dffe,dask-worker-2,4.64%,283MiB / 10GiB,2.76%,2.98GB / 2.86GB,0B / 0B,17
20250621_000549,7dbd0776c6fb,dask-worker-1,4.52%,111.5MiB / 10GiB,1.09%,2.02GB / 5.2GB,0B / 0B,13
20250621_000549,72ce1ac59689,dask-scheduler,2.06%,114.6MiB / 4GiB,2.80%,12.9GB / 3.95GB,0B / 0B,16
20250621_000549,22466015deda,dask-notebook,0.00%,93.55MiB / 55.91GiB,0.16%,2.41kB / 126B,0B / 0B,14
20250621_000556,42c55abb1696,dask-worker-4,5.35%,3.106GiB / 10GiB,31.06%,10.3GB / 11.1GB,0B / 0B,32
20250621_000556,ce7f0b48274e,dask-worker-3,5.21%,119.8MiB / 10GiB,1.17%,4.24GB / 8.08GB,0B / 0B,13
20250621_000556,01cf5d2b270d,dask-worker-5,5.38%,2.774GiB / 10GiB,27.74%,2.22GB / 3.44GB,0B / 0B,31
20250621_000556,b716fcb2dffe,dask-worker-2,6.14%,282.8MiB / 10GiB,2.76%,2.98GB / 2.86GB,0B / 0B,17
20250621_000556,7dbd0776c6fb,dask-worker-1,5.46%,111.6MiB / 10GiB,1.09%,2.02GB / 5.2GB,0B / 0B,13
20250621_000556,72ce1ac59689,dask-scheduler,2.47%,114.5MiB / 4GiB,2.80%,12.9GB / 3.95GB,0B / 0B,16
20250621_000556,22466015deda,dask-notebook,0.00%,93.63MiB / 55.91GiB,0.16%,2.41kB / 126B,0B / 0B,14
20250621_000604,42c55abb1696,dask-worker-4,6.28%,3.106GiB / 10GiB,31.06%,10.3GB / 11.1GB,0B / 0B,32
20250621_000604,ce7f0b48274e,dask-worker-3,6.39%,120MiB / 10GiB,1.17%,4.24GB / 8.08GB,0B / 0B,13
20250621_000604,01cf5d2b270d,dask-worker-5,6.69%,2.774GiB / 10GiB,27.74%,2.22GB / 3.44GB,0B / 0B,31
20250621_000604,b716fcb2dffe,dask-worker-2,5.86%,282.9MiB / 10GiB,2.76%,2.98GB / 2.86GB,0B / 0B,17
20250621_000604,7dbd0776c6fb,dask-worker-1,6.56%,111.6MiB / 10GiB,1.09%,2.02GB / 5.2GB,0B / 0B,13
20250621_000604,72ce1ac59689,dask-scheduler,3.32%,114.6MiB / 4GiB,2.80%,12.9GB / 3.95GB,0B / 0B,16
20250621_000604,22466015deda,dask-notebook,0.00%,93.56MiB / 55.91GiB,0.16%,2.41kB / 126B,0B / 0B,14
20250621_000611,42c55abb1696,dask-worker-4,6.35%,3.106GiB / 10GiB,31.06%,10.3GB / 11.1GB,0B / 0B,32
20250621_000611,ce7f0b48274e,dask-worker-3,6.32%,120.1MiB / 10GiB,1.17%,4.24GB / 8.08GB,0B / 0B,13
20250621_000611,01cf5d2b270d,dask-worker-5,7.03%,2.775GiB / 10GiB,27.75%,2.22GB / 3.44GB,0B / 0B,31
20250621_000611,b716fcb2dffe,dask-worker-2,6.74%,282.9MiB / 10GiB,2.76%,2.98GB / 2.86GB,0B / 0B,17
20250621_000611,7dbd0776c6fb,dask-worker-1,6.66%,111.9MiB / 10GiB,1.09%,2.02GB / 5.2GB,0B / 0B,13
20250621_000611,72ce1ac59689,dask-scheduler,3.33%,114.6MiB / 4GiB,2.80%,12.9GB / 3.95GB,0B / 0B,16
20250621_000611,22466015deda,dask-notebook,0.00%,93.56MiB / 55.91GiB,0.16%,2.41kB / 126B,0B / 0B,14
20250621_000619,42c55abb1696,dask-worker-4,6.50%,3.106GiB / 10GiB,31.06%,10.3GB / 11.1GB,0B / 0B,32
20250621_000619,ce7f0b48274e,dask-worker-3,5.34%,120.2MiB / 10GiB,1.17%,4.24GB / 8.08GB,0B / 0B,13
20250621_000619,01cf5d2b270d,dask-worker-5,6.93%,2.775GiB / 10GiB,27.75%,2.22GB / 3.44GB,0B / 0B,31
20250621_000619,b716fcb2dffe,dask-worker-2,5.47%,282.9MiB / 10GiB,2.76%,2.98GB / 2.86GB,0B / 0B,17
20250621_000619,7dbd0776c6fb,dask-worker-1,5.55%,111.5MiB / 10GiB,1.09%,2.02GB / 5.2GB,0B / 0B,13
20250621_000619,72ce1ac59689,dask-scheduler,2.82%,114.6MiB / 4GiB,2.80%,12.9GB / 3.95GB,0B / 0B,16
20250621_000619,22466015deda,dask-notebook,0.00%,93.56MiB / 55.91GiB,0.16%,2.41kB / 126B,0B / 0B,14
20250621_000626,42c55abb1696,dask-worker-4,5.62%,3.106GiB / 10GiB,31.06%,10.3GB / 11.1GB,0B / 0B,32
20250621_000626,ce7f0b48274e,dask-worker-3,4.81%,120.2MiB / 10GiB,1.17%,4.24GB / 8.08GB,0B / 0B,13
20250621_000626,01cf5d2b270d,dask-worker-5,5.51%,2.775GiB / 10GiB,27.75%,2.22GB / 3.44GB,0B / 0B,31
20250621_000626,b716fcb2dffe,dask-worker-2,4.72%,283MiB / 10GiB,2.76%,2.98GB / 2.86GB,0B / 0B,17
20250621_000626,7dbd0776c6fb,dask-worker-1,5.60%,111.6MiB / 10GiB,1.09%,2.02GB / 5.2GB,0B / 0B,13
20250621_000626,72ce1ac59689,dask-scheduler,2.76%,114.5MiB / 4GiB,2.80%,12.9GB / 3.95GB,0B / 0B,16
20250621_000626,22466015deda,dask-notebook,0.00%,93.56MiB / 55.91GiB,0.16%,2.41kB / 126B,0B / 0B,14
20250621_000634,42c55abb1696,dask-worker-4,6.67%,3.106GiB / 10GiB,31.06%,10.3GB / 11.1GB,0B / 0B,32
20250621_000634,ce7f0b48274e,dask-worker-3,6.74%,120.3MiB / 10GiB,1.18%,4.24GB / 8.08GB,0B / 0B,13
20250621_000634,01cf5d2b270d,dask-worker-5,6.71%,2.775GiB / 10GiB,27.75%,2.22GB / 3.44GB,0B / 0B,31
20250621_000634,b716fcb2dffe,dask-worker-2,6.64%,283MiB / 10GiB,2.76%,2.98GB / 2.86GB,0B / 0B,17
20250621_000634,7dbd0776c6fb,dask-worker-1,5.62%,112MiB / 10GiB,1.09%,2.02GB / 5.2GB,0B / 0B,13
20250621_000634,72ce1ac59689,dask-scheduler,2.68%,114.5MiB / 4GiB,2.80%,12.9GB / 3.95GB,0B / 0B,16
20250621_000634,22466015deda,dask-notebook,0.00%,93.55MiB / 55.91GiB,0.16%,2.41kB / 126B,0B / 0B,14
20250621_000641,42c55abb1696,dask-worker-4,6.77%,3.106GiB / 10GiB,31.06%,10.3GB / 11.1GB,0B / 0B,32
20250621_000641,ce7f0b48274e,dask-worker-3,6.48%,120MiB / 10GiB,1.17%,4.24GB / 8.08GB,0B / 0B,13
20250621_000641,01cf5d2b270d,dask-worker-5,6.81%,2.775GiB / 10GiB,27.75%,2.22GB / 3.44GB,0B / 0B,31
20250621_000641,b716fcb2dffe,dask-worker-2,6.74%,283MiB / 10GiB,2.76%,2.98GB / 2.86GB,0B / 0B,17
20250621_000641,7dbd0776c6fb,dask-worker-1,6.80%,112MiB / 10GiB,1.09%,2.02GB / 5.2GB,0B / 0B,13
20250621_000641,72ce1ac59689,dask-scheduler,3.05%,114.7MiB / 4GiB,2.80%,12.9GB / 3.95GB,0B / 0B,16
20250621_000641,22466015deda,dask-notebook,0.00%,93.55MiB / 55.91GiB,0.16%,2.41kB / 126B,0B / 0B,14
20250621_000649,42c55abb1696,dask-worker-4,6.05%,3.106GiB / 10GiB,31.06%,10.3GB / 11.1GB,0B / 0B,32
20250621_000649,ce7f0b48274e,dask-worker-3,6.17%,120.3MiB / 10GiB,1.17%,4.24GB / 8.08GB,0B / 0B,13
20250621_000649,01cf5d2b270d,dask-worker-5,5.65%,2.775GiB / 10GiB,27.75%,2.22GB / 3.44GB,0B / 0B,31
20250621_000649,b716fcb2dffe,dask-worker-2,6.84%,283MiB / 10GiB,2.76%,2.98GB / 2.86GB,0B / 0B,17
20250621_000649,7dbd0776c6fb,dask-worker-1,5.27%,112MiB / 10GiB,1.09%,2.02GB / 5.2GB,0B / 0B,13
20250621_000649,72ce1ac59689,dask-scheduler,2.51%,114.7MiB / 4GiB,2.80%,12.9GB / 3.95GB,0B / 0B,16
20250621_000649,22466015deda,dask-notebook,0.00%,93.55MiB / 55.91GiB,0.16%,2.41kB / 126B,0B / 0B,14
20250621_000656,42c55abb1696,dask-worker-4,4.79%,3.106GiB / 10GiB,31.06%,10.3GB / 11.1GB,0B / 0B,32
20250621_000656,ce7f0b48274e,dask-worker-3,5.63%,120.1MiB / 10GiB,1.17%,4.24GB / 8.08GB,0B / 0B,13
20250621_000656,01cf5d2b270d,dask-worker-5,5.35%,2.775GiB / 10GiB,27.75%,2.22GB / 3.44GB,0B / 0B,31
20250621_000656,b716fcb2dffe,dask-worker-2,4.72%,283.2MiB / 10GiB,2.77%,2.98GB / 2.86GB,0B / 0B,17
